user_id,item_id,cat_id,seller_id,brand_id,time_stamp,action_type,age_range,gender
2566,407183,1181,948,2987,1107,0,3,1
2566,1058953,1329,2332,5243,1107,3,3,1
2566,376719,1188,2085,2169,1107,0,3,1
2566,1097522,1181,375,1164,1107,0,3,1
2566,1058953,1329,2332,5243,1107,0,3,1
2566,353131,351,3628,7971,1109,0,3,1
2566,915591,351,3628,7971,1109,0,3,1
2566,1064621,555,4919,3193,1109,0,3,1
2566,1064621,555,4919,3193,1110,0,3,1
2566,1064621,555,4919,3193,1110,0,3,1
2566,1064621,555,4919,3193,1111,2,3,1
2566,416858,1349,1503,6065,1111,0,3,1
2566,416858,1349,1503,6065,1111,0,3,1
3068,500941,331,1744,8229,904,0,4,0
3068,500941,331,1744,8229,906,0,4,0
3068,817337,1517,1744,8229,906,0,4,0
3068,124979,192,1744,8229,906,0,4,0
3068,702847,43,4995,382,906,0,4,0
3068,500941,331,1744,8229,906,0,4,0
3068,124979,192,1744,8229,906,0,4,0
3068,78308,649,1744,8229,906,0,4,0
3068,500941,331,1744,8229,909,0,4,0
3068,439462,1395,3766,1097,922,0,4,0
3068,646489,649,3741,4359,1008,0,4,0
3068,281171,331,3741,4359,1008,0,4,0
3068,479874,1566,2074,4615,1008,0,4,0
3068,281171,331,3741,4359,1008,0,4,0
3068,101215,292,2242,4618,1111,2,4,0
3068,123967,1339,73,2517,1111,0,4,0
3068,442084,192,3326,6585,1111,0,4,0
3512,1056228,1023,925,7402,712,0,5,0
3512,1035242,1252,2824,4290,713,0,5,0
3512,1035242,1252,2824,4290,713,0,5,0
3512,414413,1252,1825,2755,713,0,5,0
3512,53559,486,2158,1866,802,0,5,0
3512,754577,1349,2269,7279,1008,0,5,0
3512,321132,737,133,8442,1110,0,5,0
3512,978811,120,1373,2856,1110,0,5,0
3512,520632,737,133,8442,1110,0,5,0
3512,520632,737,133,8442,1110,0,5,0
3512,591586,737,133,8442,1110,0,5,0
3512,394297,664,1373,2856,1110,0,5,0
3512,591586,737,133,8442,1111,0,5,0
3512,850605,351,1617,4073,1111,0,5,0
3512,520632,737,133,8442,1111,0,5,0
3512,520632,737,133,8442,1111,2,5,0
3512,1048829,1213,2493,8235,1111,0,5,0
3512,520632,737,133,8442,1111,0,5,0
3512,278888,737,133,8442,1111,0,5,0
4900,737797,464,2362,2221,1031,0,3,0
4900,724490,1075,2702,845,1031,0,3,0
4900,844652,464,2362,2221,1031,0,3,0
4900,718761,662,2963,6803,1031,0,3,0
4900,828013,662,139,3228,1031,0,3,0
4900,389884,464,2362,2221,1031,0,3,0
4900,393196,662,2963,6803,1031,0,3,0
4900,53589,1644,4950,2946,1111,2,3,0
4900,676350,1644,4950,2946,1111,2,3,0
4900,582608,434,4950,4560,1111,2,3,0
4900,352569,528,4950,1866,1111,2,3,0
6051,202112,1090,142,1845,621,0,0,0
6051,754377,351,3793,3187,1111,0,0,0
6051,1000515,351,3898,6098,1111,0,0,0
6051,679984,177,2173,4562,1111,0,0,0
6051,189982,177,2173,4562,1111,2,0,0
6051,859794,530,2082,3076,1111,0,0,0
6051,1047136,177,2173,2252,1111,2,0,0
6051,679984,177,2173,4562,1111,2,0,0
6051,101063,351,646,3583,1111,0,0,0
6051,420491,530,2082,3076,1111,0,0,0
6051,533023,530,2082,3076,1111,0,0,0
6051,12395,351,4657,3683,1111,0,0,0
6227,1052197,407,3674,4343,517,2,4,1
6227,1052197,407,3674,4343,517,2,4,1
6227,1052197,407,3674,4343,524,0,4,1
6227,888557,464,1829,8128,524,0,4,1
6227,414414,464,1829,8128,524,0,4,1
6227,414414,464,1829,8128,524,0,4,1
6227,809297,13,2289,2022,811,0,4,1
6227,22157,1553,2175,7935,906,0,4,1
6227,22157,1553,2175,7935,906,0,4,1
6227,22157,1553,2175,7935,906,0,4,1
6227,9569,766,2265,2614,906,0,4,1
6227,22157,1553,2175,7935,906,0,4,1
6227,331371,1611,1618,8235,1111,2,4,1
6253,64330,106,3915,3929,804,0,2,0
6253,1086902,408,3915,3929,804,0,2,0
6253,64330,106,3915,3929,804,0,2,0
6253,277602,1046,3915,3929,804,0,2,0
6253,882803,106,3915,3929,804,0,2,0
6253,1086902,408,3915,3929,804,0,2,0
6253,64330,106,3915,3929,804,0,2,0
6253,64330,106,3915,3929,804,0,2,0
6253,64330,106,3915,3929,804,0,2,0
6253,64330,106,3915,3929,804,0,2,0
6253,882803,106,3915,3929,804,0,2,0
6253,460461,883,3826,2232,1111,2,2,0
6253,460461,883,3826,2232,1111,0,2,0
6554,370122,69,3230,8056,927,0,0,1
6554,370122,69,3230,8056,927,2,0,1
6554,370122,69,3230,8056,927,0,0,1
6554,220484,1438,1465,6567,1005,0,0,1
6554,885639,154,3507,4491,1101,0,0,1
6554,594191,1095,3295,3866,1101,0,0,1
6554,333159,662,683,2545,1103,0,0,1
6554,333159,662,683,2545,1103,0,0,1
6554,914189,276,2847,1557,1111,0,0,1
6554,566407,1023,4793,3786,1111,0,0,1
6554,1073166,662,435,6072,1111,0,0,1
6554,566407,1023,4793,3786,1111,2,0,1
6556,220743,954,4496,3912,709,0,0,0
6556,41748,1591,2210,4838,802,0,0,0
6556,33941,389,1442,1155,927,0,0,0
6556,99763,992,3623,2206,1030,0,0,0
6556,1037786,656,540,5383,1030,0,0,0
6556,1037786,656,540,5383,1030,0,0,0
6556,345932,464,1742,7885,1111,0,0,0
6556,69168,946,1481,7141,1111,0,0,0
6556,69168,946,1481,7141,1111,0,0,0
6556,370003,389,3701,5486,1111,0,0,0
6556,69168,946,1481,7141,1111,2,0,0
6556,842145,389,1464,1217,1111,0,0,0
6556,828646,1142,141,3614,1111,0,0,0
6556,842145,389,1464,1217,1111,0,0,0
6701,826881,1173,810,5083,618,0,2,1
6701,826370,84,3278,1920,620,0,2,1
6701,553103,1023,4087,4060,626,0,2,1
6701,582481,267,3073,8126,701,2,2,1
6701,853901,267,3073,8126,701,0,2,1
6701,582481,267,3073,8126,701,0,2,1
6701,273190,819,2566,4223,910,0,2,1
6701,608770,819,2485,5091,1018,0,2,1
6701,283794,766,3707,8176,1111,0,2,1
6701,255603,1661,861,5337,1111,2,2,1
6701,255603,1661,861,5337,1111,0,2,1
6701,929750,946,3491,3969,1111,0,2,1
6701,255603,1661,861,5337,1111,0,2,1
6804,332696,407,848,1221,516,2,2,1
6804,887808,1505,3659,3103,608,0,2,1
6804,639342,563,4899,5867,705,0,2,1
6804,64253,1023,3152,4620,705,0,2,1
6804,484154,1023,3152,4620,705,0,2,1
6804,547532,1075,3152,4620,705,0,2,1
6804,639342,563,4899,5867,705,0,2,1
6804,742571,1075,4680,2110,708,0,2,1
6804,916998,1075,4585,8011,714,0,2,1
6804,802,1075,2692,6343,721,0,2,1
6804,1001775,407,3556,1236,721,0,2,1
6804,221439,664,2537,6066,1111,0,2,1
6804,792275,614,2537,6066,1111,0,2,1
6804,792275,614,2537,6066,1111,0,2,1
6804,803873,664,2537,6066,1111,0,2,1
6804,803873,664,2537,6066,1111,0,2,1
6804,221439,664,2537,6066,1111,2,2,1
6804,803873,664,2537,6066,1111,2,2,1
6804,221439,664,2537,6066,1111,0,2,1
6804,792275,614,2537,6066,1111,2,2,1
6889,1090927,1075,3683,7585,1110,0,2,1
6889,1090927,1075,3683,7585,1111,0,2,1
6889,387849,178,3683,7585,1111,0,2,1
6889,227793,1344,3468,3779,1111,2,2,1
6889,1090927,1075,3683,7585,1111,2,2,1
6889,533813,1075,3683,7585,1111,0,2,1
6889,1073286,407,3781,3645,1111,0,2,1
6889,1090927,1075,3683,7585,1111,0,2,1
6889,1049210,1075,3683,7585,1111,0,2,1
6889,227793,1344,3468,3779,1111,0,2,1
6889,227793,1344,3468,3779,1111,0,2,1
6889,1090927,1075,3683,7585,1111,0,2,1
7025,356064,946,3441,4711,1025,0,3,0
7025,869295,106,2318,7319,1025,0,3,0
7025,385824,614,2537,6066,1025,0,3,0
7025,356064,946,3441,4711,1025,2,3,0
7025,307109,656,3075,5709,1104,0,3,0
7025,448044,106,2810,240,1110,0,3,0
7025,1066888,1075,2560,2116,1110,0,3,0
7025,418909,1075,2560,2116,1110,0,3,0
7025,448044,106,2810,240,1111,0,3,0
7025,448044,106,2810,240,1111,0,3,0
7025,448044,106,2810,240,1111,0,3,0
7025,448044,106,2810,240,1111,0,3,0
7025,448044,106,2810,240,1111,0,3,0
7025,448044,106,2810,240,1111,2,3,0
7025,448044,106,2810,240,1111,0,3,0
8172,346079,247,248,8274,524,0,0,0
8172,346079,247,248,8274,524,0,0,0
8172,346079,247,248,8274,524,2,0,0
8172,844998,302,40,2319,602,0,0,0
8172,583924,302,40,2319,602,0,0,0
8172,374510,302,40,2319,602,0,0,0
8172,71782,844,2300,3833,622,0,0,0
8172,84914,664,2537,6066,1111,0,0,0
8172,122980,1130,1461,6220,1111,0,0,0
8172,84914,664,2537,6066,1111,2,0,0
8172,1072076,1130,1461,6220,1111,0,0,0
8172,122980,1130,1461,6220,1111,2,0,0
8172,84914,664,2537,6066,1111,0,0,0
8172,81360,664,2537,6066,1111,0,0,0
8423,558814,766,2615,3172,511,3,2,0
8423,793882,387,1146,8065,513,3,2,0
8423,122436,229,485,2891,731,2,2,0
8423,306923,656,173,4509,1105,3,2,0
8423,42203,737,1446,6032,1107,3,2,0
8423,615575,737,1446,6032,1107,0,2,0
8423,42203,737,1446,6032,1107,0,2,0
8423,615575,737,1446,6032,1107,0,2,0
8423,615575,737,1446,6032,1107,0,2,0
8423,615575,737,1446,6032,1107,0,2,0
8423,42203,737,1446,6032,1107,0,2,0
8423,306923,656,173,4509,1107,0,2,0
8423,615575,737,1446,6032,1107,0,2,0
8423,615575,737,1446,6032,1107,3,2,0
8423,490106,737,1446,6032,1107,0,2,0
8423,433855,1238,1102,1214,1111,2,2,0
8423,615575,737,1446,6032,1111,2,2,0
8997,1023175,737,567,4694,612,2,5,1
8997,672845,407,2126,7409,614,0,5,1
8997,364079,407,3544,977,614,0,5,1
8997,683957,602,1678,626,619,0,5,1
8997,683957,602,1678,626,619,0,5,1
8997,839427,1505,4787,4661,1019,2,5,1
8997,424463,707,3687,3755,1019,0,5,1
8997,284016,1505,1776,5975,1019,2,5,1
8997,424282,707,1149,4308,1019,0,5,1
8997,974641,632,791,7816,1022,0,5,1
8997,974641,632,791,7816,1022,2,5,1
8997,152594,707,4052,3858,1022,2,5,1
8997,854653,632,791,7816,1106,0,5,1
8997,654046,1648,1818,3929,1106,0,5,1
8997,785447,229,791,7816,1106,0,5,1
8997,1027165,1441,2507,3279,1109,0,5,1
8997,462169,1441,371,1878,1109,0,5,1
8997,854653,632,791,7816,1111,2,5,1
8997,776354,1612,951,4636,1111,2,5,1
9191,233263,1252,4026,1469,726,0,3,0
9191,796486,1271,1242,1898,726,0,3,0
9191,557479,407,4544,7590,726,0,3,0
9191,557479,407,4544,7590,726,0,3,0
9191,796486,1271,1242,1898,726,0,3,0
9191,207892,1438,1390,6762,726,0,3,0
9191,197920,662,471,3431,803,0,3,0
9191,205683,1591,3931,5172,805,0,3,0
9191,660668,1389,3191,5183,817,2,3,0
9191,563362,152,1719,2276,817,2,3,0
9191,790111,489,605,967,1021,0,3,0
9191,566850,992,1741,4672,1021,0,3,0
9191,790111,489,605,967,1021,2,3,0
9191,565710,369,1494,967,1110,1,3,0
9191,166347,664,966,5021,1111,0,3,0
9191,565710,369,1494,1671,1111,2,3,0
9698,154022,407,3001,5738,604,0,3,1
9698,978547,1413,1065,6374,701,0,3,1
9698,978547,1413,1065,6374,701,0,3,1
9698,1098344,407,1786,7664,903,0,3,1
9698,1098344,407,1786,7664,904,0,3,1
9698,487755,1189,2365,866,1111,0,3,1
9698,428437,1188,112,7033,1111,0,3,1
9698,356801,276,1418,7141,1111,0,3,1
9698,428437,1188,112,7033,1111,0,3,1
9698,855358,946,3444,5308,1111,0,3,1
9698,133981,946,2821,6236,1111,0,3,1
9698,428437,1188,112,60,1111,2,3,1
9806,82494,992,1340,1981,626,0,3,0
9806,750775,1453,4703,1886,1023,0,3,0
9806,750775,1453,4703,1886,1023,0,3,0
9806,727353,602,2403,8417,1024,0,3,0
9806,373361,177,4129,5491,1024,0,3,0
9806,733648,602,2403,8417,1024,0,3,0
9806,293281,602,2403,8417,1024,0,3,0
9806,212956,602,2403,8417,1024,0,3,0
9806,468048,602,2403,8417,1024,0,3,0
9806,490199,656,3997,6860,1105,0,3,0
9806,293281,602,2403,8417,1107,3,3,0
9806,438902,664,4776,3564,1111,0,3,0
9806,727353,602,2403,2373,1111,2,3,0
9806,1094844,266,2403,2373,1111,2,3,0
10678,990921,1429,401,8228,711,0,0,0
10678,735739,662,4976,6143,715,0,0,0
10678,159310,614,4160,7577,729,0,0,0
10678,159310,614,4160,7577,804,0,0,0
10678,159310,614,4160,7577,804,0,0,0
10678,159310,614,4160,7577,804,0,0,0
10678,159310,614,4160,7577,804,2,0,0
10678,516088,737,567,4694,908,0,0,0
10678,43334,662,793,3550,913,0,0,0
10678,247282,154,3338,1698,913,0,0,0
10678,931652,154,4976,6143,913,0,0,0
10678,497208,656,1923,6143,1110,1,0,0
10678,497208,656,1923,4184,1111,2,0,0
10678,497208,656,1923,4184,1111,0,0,0
10832,490262,662,4464,7504,610,0,6,0
10832,855939,602,3177,8216,802,2,6,0
10832,855939,602,3177,8216,802,0,6,0
10832,752795,191,2656,1821,802,3,6,0
10832,855939,602,3177,8216,802,0,6,0
10832,314164,1188,162,602,802,0,6,0
10832,221099,662,1134,1906,814,3,6,0
10832,771843,177,3609,6826,1026,3,6,0
10832,274450,756,939,7341,1026,3,6,0
10832,879410,756,939,7341,1026,3,6,0
10832,932644,1188,4472,7283,1111,0,6,0
10832,6680,300,3610,3161,1111,0,6,0
10832,932644,1188,4472,7283,1111,0,6,0
10832,932644,1188,4472,7283,1111,0,6,0
10832,516229,300,2284,5876,1111,0,6,0
10832,516229,300,2284,5876,1111,0,6,0
10832,516229,300,2284,5876,1111,0,6,0
10832,932644,1188,4472,7283,1111,2,6,0
11408,631714,1271,3955,1422,719,0,3,0
11408,631714,1271,3955,1422,719,0,3,0
11408,631714,1271,3955,1422,719,0,3,0
11408,631714,1271,3955,1422,719,0,3,0
11408,631714,1271,3955,1422,719,0,3,0
11408,631714,1271,3955,1422,719,0,3,0
11408,631714,1271,3955,1422,719,2,3,0
11408,651651,664,594,2055,1014,0,3,0
11408,63320,1505,1563,4669,1024,0,3,0
11408,469839,389,3828,1446,1111,2,3,0
11411,1039137,1525,1308,7457,514,2,3,1
11411,172489,36,4757,809,615,2,3,1
11411,671447,1271,4257,6742,819,3,3,1
11411,624567,962,3872,2119,920,2,3,1
11411,714711,601,3047,2784,1020,2,3,1
11411,879632,601,3047,2784,1020,0,3,1
11411,536799,601,1968,7349,1020,0,3,1
11411,714711,601,3047,2784,1020,0,3,1
11411,447180,1142,3760,3738,1107,0,3,1
11411,918348,656,173,4509,1108,0,3,1
11411,918348,656,173,4509,1108,0,3,1
11411,495678,656,2367,972,1108,0,3,1
11411,918348,656,173,4509,1108,0,3,1
11411,728096,1238,1861,4083,1111,2,3,1
11411,940500,715,4619,8207,1111,2,3,1
12705,847614,551,320,6861,528,0,5,1
12705,925557,683,270,397,820,0,5,1
12705,85450,351,4918,3535,826,0,5,1
12705,635131,351,4918,3535,826,0,5,1
12705,26380,893,3951,3631,1014,0,5,1
12705,205566,898,3716,2946,1014,0,5,1
12705,229817,898,3919,2946,1018,0,5,1
12705,229817,898,3919,2946,1018,2,5,1
12705,229817,898,3919,2946,1018,0,5,1
12705,229817,898,3919,2946,1018,0,5,1
12705,229817,898,3919,2946,1018,0,5,1
12705,845080,43,2954,1847,1104,0,5,1
12705,845080,43,2954,1847,1104,2,5,1
12705,845080,43,2954,1847,1104,0,5,1
12705,547526,946,311,2314,1111,0,5,1
12705,547526,946,311,2314,1111,0,5,1
12705,547526,946,311,2314,1111,2,5,1
13389,1082591,351,1444,4966,521,0,0,0
13389,1070897,351,1444,4966,521,0,0,0
13389,821895,786,4416,5029,717,0,0,0
13389,874547,1228,71,2462,717,0,0,0
13389,517192,89,2156,3549,721,0,0,0
13389,1104598,707,62,8161,807,0,0,0
13389,293714,180,2200,4937,820,0,0,0
13389,436170,351,3040,1636,825,0,0,0
13389,980696,629,1639,3002,827,0,0,0
13389,391091,1174,1344,2003,827,0,0,0
13389,160209,369,4022,5038,1010,0,0,0
13389,431109,1075,4282,7892,1110,0,0,0
13389,724190,1075,4282,7892,1110,0,0,0
13389,951224,1075,4282,7892,1110,0,0,0
13389,724190,1075,4282,7892,1111,0,0,0
13389,951224,1075,4282,7892,1111,0,0,0
13389,431109,1075,4282,7892,1111,0,0,0
13389,724190,1075,4282,7892,1111,2,0,0
13389,951224,1075,4282,7892,1111,0,0,0
13389,431109,1075,4282,7892,1111,0,0,0
13662,292055,1198,4361,3186,523,0,4,1
13662,668690,1198,272,3186,523,0,4,1
13662,823788,1389,892,4584,604,0,4,1
13662,317402,1389,1159,2021,604,0,4,1
13662,302083,407,3674,4343,624,0,4,1
13662,309335,1271,145,3462,624,0,4,1
13662,1078471,1074,1507,6623,628,0,4,1
13662,1078471,1074,1507,6623,628,2,4,1
13662,1078471,1074,1507,6623,628,0,4,1
13662,31919,1271,131,8287,725,0,4,1
13662,159310,614,4160,7577,803,2,4,1
13662,159310,614,4160,7577,804,0,4,1
13662,345151,1401,1914,5061,816,2,4,1
13662,616321,1401,1914,3380,818,0,4,1
13662,345151,1401,1914,3380,818,0,4,1
13662,955109,295,467,4707,1111,2,4,1
13766,200211,1389,1219,2302,1025,0,2,0
13766,121073,1389,1219,2302,1025,2,2,0
13766,200211,1389,1219,2302,1025,2,2,0
13766,200211,1389,1219,2302,1025,0,2,0
13766,132917,1389,1219,2302,1025,0,2,0
13766,200211,1389,1219,2302,1025,0,2,0
13766,176023,1389,445,5533,1025,0,2,0
13766,393675,1181,2822,4273,1026,0,2,0
13766,393675,1181,2822,4273,1026,2,2,0
13766,770444,407,3140,5809,1026,0,2,0
13766,947876,1101,2999,342,1101,0,2,0
13766,875694,1577,4244,7480,1111,0,2,0
13766,223805,407,2465,4505,1111,0,2,0
13766,840296,962,2099,5558,1111,0,2,0
13766,840296,962,2099,5558,1111,0,2,0
13766,840296,962,2099,5558,1111,2,2,0
13860,890128,1271,4785,1422,618,2,3,0
13860,890128,1271,4785,1422,618,0,3,0
13860,890128,1271,4785,1422,621,0,3,0
13860,890128,1271,4785,1422,622,0,3,0
13860,1108539,992,2757,4112,824,0,3,0
13860,688374,992,2757,4112,824,0,3,0
13860,613903,1188,2749,60,1001,2,3,0
13860,738317,1611,4760,247,1001,0,3,0
13860,613903,1188,2749,7033,1001,0,3,0
13860,613903,1188,2749,7033,1001,0,3,0
13860,613903,1188,2749,7033,1001,0,3,0
13860,613903,1188,2749,7033,1001,0,3,0
13860,738317,1611,4760,247,1001,2,3,0
13860,173072,1431,4777,8219,1009,0,3,0
13860,443738,1431,4777,8219,1009,0,3,0
13860,393256,1431,4777,8219,1009,0,3,0
13860,202112,1090,142,1845,1013,0,3,0
13860,304432,1213,4630,1784,1110,2,3,0
13860,899209,1389,1565,560,1111,2,3,0
14332,974477,513,218,3558,524,0,4,1
14332,105031,513,218,3558,524,0,4,1
14332,610793,513,218,3558,524,0,4,1
14332,974477,513,218,3558,524,0,4,1
14332,105031,513,218,3558,524,0,4,1
14332,105031,513,218,3558,524,0,4,1
14332,601023,1213,4870,3523,1028,0,4,1
14332,235937,267,823,6884,1111,0,4,1
14332,276750,1505,3828,1446,1111,0,4,1
14332,296213,1213,4444,520,1111,0,4,1
14332,235937,267,823,6884,1111,0,4,1
14332,235937,267,823,6884,1111,2,4,1
14332,11692,267,4444,520,1111,0,4,1
14332,664184,1213,4444,520,1111,0,4,1
14332,17076,1130,1679,7931,1111,2,4,1
14332,296213,1213,4444,520,1111,2,4,1
14332,296213,1213,4444,520,1111,2,4,1
14332,97565,267,4444,520,1111,0,4,1
14332,578714,1213,2373,8235,1111,0,4,1
14633,602660,310,561,2026,526,0,2,0
14633,118562,662,1738,3182,526,0,2,0
14633,400965,794,4987,6762,617,0,2,0
14633,100944,807,2446,8344,925,0,2,0
14633,267961,845,3472,8015,1004,0,2,0
14633,267961,845,3472,8015,1004,0,2,0
14633,469202,559,3472,1440,1004,0,2,0
14633,469202,559,3472,1440,1004,0,2,0
14633,903340,737,1144,6804,1110,3,2,0
14633,1067876,125,4325,8317,1111,0,2,0
14633,734703,56,749,2630,1111,0,2,0
14633,1067876,125,4325,8317,1111,0,2,0
14633,734703,56,749,2630,1111,2,2,0
14633,318890,125,4325,8317,1111,0,2,0
14633,674669,331,4325,8317,1111,0,2,0
14633,1063589,602,2942,3364,1111,0,2,0
14633,1067876,125,4325,8317,1111,2,2,0
14633,267782,331,4325,8317,1111,2,2,0
14633,267782,331,4325,8317,1111,0,2,0
15732,272215,1349,941,3650,605,0,0,0
15732,164656,1349,1503,3650,605,0,0,0
15732,588497,290,4069,7119,610,0,0,0
15732,56569,1271,771,2756,619,0,0,0
15732,204163,1438,2500,948,619,0,0,0
15732,1067834,180,1601,5089,619,0,0,0
15732,95646,1075,2500,948,619,0,0,0
15732,941554,1438,2500,948,619,0,0,0
15732,941554,1438,2500,948,619,3,0,0
15732,204163,1438,2500,948,619,0,0,0
15732,139647,1075,2500,948,619,0,0,0
15732,259937,1553,4895,7716,925,0,0,0
15732,33941,389,1442,1155,925,0,0,0
15732,577766,1188,1399,4825,1109,0,0,0
15732,577766,1188,1399,4825,1109,3,0,0
15732,577766,1188,1399,4825,1111,0,0,0
15732,501789,656,4618,5258,1111,0,0,0
15732,757627,1251,1355,1430,1111,0,0,0
15732,498597,389,3990,5644,1111,0,0,0
15732,577766,1188,1399,4137,1111,2,0,0
15905,637075,1577,3760,3738,625,2,4,0
15905,732584,1405,184,1360,722,0,4,0
15905,317081,451,1527,7630,1025,0,4,0
15905,243082,2,356,8347,1028,0,4,0
15905,435397,178,260,6629,1028,0,4,0
15905,238071,451,225,4288,1104,0,4,0
15905,783997,1349,184,1360,1111,0,4,0
15905,441701,1046,2318,7319,1111,0,4,0
15905,441701,1046,2318,7319,1111,0,4,0
15905,441701,1046,2318,7319,1111,2,4,0
15905,441701,1046,2318,7319,1111,0,4,0
15905,441701,1046,2318,7319,1111,0,4,0
15905,441701,1046,2318,7319,1111,0,4,0
15905,441701,1046,2318,7319,1111,0,4,0
15905,441701,1046,2318,7319,1111,0,4,0
17408,136310,1505,1102,1214,702,0,0,0
17408,55187,662,1102,1214,702,0,0,0
17408,1003190,821,1102,1214,702,0,0,0
17408,31510,555,1727,3968,708,0,0,0
17408,31510,555,1727,3968,708,0,0,0
17408,28952,614,2863,862,821,2,0,0
17408,28952,614,2863,862,821,0,0,0
17408,441174,389,2279,524,1004,0,0,0
17408,136338,1023,578,7647,1008,0,0,0
17408,504149,1023,925,7402,1008,0,0,0
17408,94919,1577,4321,2018,1102,2,0,0
17408,868603,389,4321,2018,1102,2,0,0
17408,395202,992,3623,2206,1111,0,0,0
17408,384094,451,1574,6615,1111,0,0,0
17408,944356,992,951,4636,1111,0,0,0
17408,52865,656,3363,4350,1111,0,0,0
17408,52865,656,3363,4350,1111,0,0,0
17408,52865,656,3363,4350,1111,0,0,0
17408,52865,656,3363,4350,1111,2,0,0
17408,52865,656,3363,4350,1111,0,0,0
17683,418453,1271,1890,5683,717,0,5,0
17683,397396,435,2573,4991,809,3,5,0
17683,11569,247,777,1153,811,2,5,0
17683,455602,1391,2989,6762,910,0,5,0
17683,185377,756,2989,3918,910,0,5,0
17683,269826,730,3278,3086,910,0,5,0
17683,455467,748,1539,2558,926,3,5,0
17683,455467,748,1539,2558,928,0,5,0
17683,328518,1238,4942,406,1030,2,5,0
17683,1082845,1238,4942,406,1110,0,5,0
17683,621672,1142,4869,2902,1110,0,5,0
17683,328518,1238,4942,406,1110,0,5,0
17683,671759,1142,1487,6445,1110,0,5,0
17683,570896,656,4257,6742,1110,0,5,0
