user_id,item_id,cat_id,seller_id,brand_id,time_stamp,action_type,age_range,gender
3512,1056228,1023,925,7402.0,712,0,5.0,0.0
3512,1035242,1252,2824,4290.0,713,0,5.0,0.0
3512,1035242,1252,2824,4290.0,713,0,5.0,0.0
3512,414413,1252,1825,2755.0,713,0,5.0,0.0
3512,53559,486,2158,1866.0,802,0,5.0,0.0
3512,754577,1349,2269,7279.0,1008,0,5.0,0.0
3512,321132,737,133,8442.0,1110,0,5.0,0.0
3512,978811,120,1373,2856.0,1110,0,5.0,0.0
3512,520632,737,133,8442.0,1110,0,5.0,0.0
3512,520632,737,133,8442.0,1110,0,5.0,0.0
3512,591586,737,133,8442.0,1110,0,5.0,0.0
3512,394297,664,1373,2856.0,1110,0,5.0,0.0
4900,737797,464,2362,2221.0,1031,0,3.0,0.0
4900,724490,1075,2702,845.0,1031,0,3.0,0.0
4900,844652,464,2362,2221.0,1031,0,3.0,0.0
4900,718761,662,2963,6803.0,1031,0,3.0,0.0
4900,828013,662,139,3228.0,1031,0,3.0,0.0
4900,389884,464,2362,2221.0,1031,0,3.0,0.0
4900,393196,662,2963,6803.0,1031,0,3.0,0.0
6051,202112,1090,142,1845.0,621,0,0.0,0.0
6051,754377,351,3793,3187.0,1111,0,0.0,0.0
6051,1000515,351,3898,6098.0,1111,0,0.0,0.0
6051,679984,177,2173,4562.0,1111,0,0.0,0.0
6051,189982,177,2173,4562.0,1111,2,0.0,0.0
6051,859794,530,2082,3076.0,1111,0,0.0,0.0
6051,1047136,177,2173,2252.0,1111,2,0.0,0.0
6051,679984,177,2173,4562.0,1111,2,0.0,0.0
6227,1052197,407,3674,4343.0,517,2,4.0,1.0
6227,1052197,407,3674,4343.0,517,2,4.0,1.0
6227,1052197,407,3674,4343.0,524,0,4.0,1.0
6227,888557,464,1829,8128.0,524,0,4.0,1.0
6227,414414,464,1829,8128.0,524,0,4.0,1.0
6227,414414,464,1829,8128.0,524,0,4.0,1.0
6227,809297,13,2289,2022.0,811,0,4.0,1.0
6227,22157,1553,2175,7935.0,906,0,4.0,1.0
6253,64330,106,3915,3929.0,804,0,2.0,0.0
6253,1086902,408,3915,3929.0,804,0,2.0,0.0
6253,64330,106,3915,3929.0,804,0,2.0,0.0
6253,277602,1046,3915,3929.0,804,0,2.0,0.0
6253,882803,106,3915,3929.0,804,0,2.0,0.0
6253,1086902,408,3915,3929.0,804,0,2.0,0.0
6253,64330,106,3915,3929.0,804,0,2.0,0.0
6253,64330,106,3915,3929.0,804,0,2.0,0.0
6554,370122,69,3230,8056.0,927,0,0.0,1.0
6554,370122,69,3230,8056.0,927,2,0.0,1.0
6554,370122,69,3230,8056.0,927,0,0.0,1.0
6554,220484,1438,1465,6567.0,1005,0,0.0,1.0
6554,885639,154,3507,4491.0,1101,0,0.0,1.0
6554,594191,1095,3295,3866.0,1101,0,0.0,1.0
6554,333159,662,683,2545.0,1103,0,0.0,1.0
6554,333159,662,683,2545.0,1103,0,0.0,1.0
6556,220743,954,4496,3912.0,709,0,0.0,0.0
6556,41748,1591,2210,4838.0,802,0,0.0,0.0
6556,33941,389,1442,1155.0,927,0,0.0,0.0
6556,99763,992,3623,2206.0,1030,0,0.0,0.0
6556,1037786,656,540,5383.0,1030,0,0.0,0.0
6556,1037786,656,540,5383.0,1030,0,0.0,0.0
6556,345932,464,1742,7885.0,1111,0,0.0,0.0
6556,69168,946,1481,7141.0,1111,0,0.0,0.0
6556,69168,946,1481,7141.0,1111,0,0.0,0.0
6701,826881,1173,810,5083.0,618,0,2.0,1.0
6701,826370,84,3278,1920.0,620,0,2.0,1.0
6701,553103,1023,4087,4060.0,626,0,2.0,1.0
6701,582481,267,3073,8126.0,701,2,2.0,1.0
6701,853901,267,3073,8126.0,701,0,2.0,1.0
6701,582481,267,3073,8126.0,701,0,2.0,1.0
6701,273190,819,2566,4223.0,910,0,2.0,1.0
6701,608770,819,2485,5091.0,1018,0,2.0,1.0
6804,332696,407,848,1221.0,516,2,2.0,1.0
6804,887808,1505,3659,3103.0,608,0,2.0,1.0
6804,639342,563,4899,5867.0,705,0,2.0,1.0
6804,64253,1023,3152,4620.0,705,0,2.0,1.0
6804,484154,1023,3152,4620.0,705,0,2.0,1.0
6804,547532,1075,3152,4620.0,705,0,2.0,1.0
6804,639342,563,4899,5867.0,705,0,2.0,1.0
6804,742571,1075,4680,2110.0,708,0,2.0,1.0
6804,916998,1075,4585,8011.0,714,0,2.0,1.0
6804,802,1075,2692,6343.0,721,0,2.0,1.0
6804,1001775,407,3556,1236.0,721,0,2.0,1.0
6804,221439,664,2537,6066.0,1111,0,2.0,1.0
6804,792275,614,2537,6066.0,1111,0,2.0,1.0
6889,1090927,1075,3683,7585.0,1110,0,2.0,1.0
6889,1090927,1075,3683,7585.0,1111,0,2.0,1.0
6889,387849,178,3683,7585.0,1111,0,2.0,1.0
6889,227793,1344,3468,3779.0,1111,2,2.0,1.0
6889,1090927,1075,3683,7585.0,1111,2,2.0,1.0
6889,533813,1075,3683,7585.0,1111,0,2.0,1.0
6889,1073286,407,3781,3645.0,1111,0,2.0,1.0
6889,1090927,1075,3683,7585.0,1111,0,2.0,1.0
7025,356064,946,3441,4711.0,1025,0,3.0,0.0
7025,869295,106,2318,7319.0,1025,0,3.0,0.0
7025,385824,614,2537,6066.0,1025,0,3.0,0.0
7025,356064,946,3441,4711.0,1025,2,3.0,0.0
7025,307109,656,3075,5709.0,1104,0,3.0,0.0
7025,448044,106,2810,240.0,1110,0,3.0,0.0
7025,1066888,1075,2560,2116.0,1110,0,3.0,0.0
7025,418909,1075,2560,2116.0,1110,0,3.0,0.0
7025,448044,106,2810,240.0,1111,0,3.0,0.0
7025,448044,106,2810,240.0,1111,0,3.0,0.0
8172,346079,247,248,8274.0,524,0,0.0,0.0
8172,346079,247,248,8274.0,524,0,0.0,0.0
8172,346079,247,248,8274.0,524,2,0.0,0.0
8172,844998,302,40,2319.0,602,0,0.0,0.0
8172,583924,302,40,2319.0,602,0,0.0,0.0
8172,374510,302,40,2319.0,602,0,0.0,0.0
8172,71782,844,2300,3833.0,622,0,0.0,0.0
8172,84914,664,2537,6066.0,1111,0,0.0,0.0
8172,122980,1130,1461,6220.0,1111,0,0.0,0.0
8423,558814,766,2615,3172.0,511,3,2.0,0.0
8423,793882,387,1146,8065.0,513,3,2.0,0.0
8423,122436,229,485,2891.0,731,2,2.0,0.0
8423,306923,656,173,4509.0,1105,3,2.0,0.0
8423,42203,737,1446,6032.0,1107,3,2.0,0.0
8423,615575,737,1446,6032.0,1107,0,2.0,0.0
8423,42203,737,1446,6032.0,1107,0,2.0,0.0
8423,615575,737,1446,6032.0,1107,0,2.0,0.0
8423,615575,737,1446,6032.0,1107,0,2.0,0.0
8423,615575,737,1446,6032.0,1107,0,2.0,0.0
8423,42203,737,1446,6032.0,1107,0,2.0,0.0
8997,1023175,737,567,4694.0,612,2,5.0,1.0
8997,672845,407,2126,7409.0,614,0,5.0,1.0
8997,364079,407,3544,977.0,614,0,5.0,1.0
8997,683957,602,1678,626.0,619,0,5.0,1.0
8997,683957,602,1678,626.0,619,0,5.0,1.0
8997,839427,1505,4787,4661.0,1019,2,5.0,1.0
8997,424463,707,3687,3755.0,1019,0,5.0,1.0
8997,284016,1505,1776,5975.0,1019,2,5.0,1.0
8997,424282,707,1149,4308.0,1019,0,5.0,1.0
8997,974641,632,791,7816.0,1022,0,5.0,1.0
8997,974641,632,791,7816.0,1022,2,5.0,1.0
8997,152594,707,4052,3858.0,1022,2,5.0,1.0
9191,233263,1252,4026,1469.0,726,0,3.0,0.0
9191,796486,1271,1242,1898.0,726,0,3.0,0.0
9191,557479,407,4544,7590.0,726,0,3.0,0.0
9191,557479,407,4544,7590.0,726,0,3.0,0.0
9191,796486,1271,1242,1898.0,726,0,3.0,0.0
9191,207892,1438,1390,6762.0,726,0,3.0,0.0
9191,197920,662,471,3431.0,803,0,3.0,0.0
9191,205683,1591,3931,5172.0,805,0,3.0,0.0
9191,660668,1389,3191,5183.0,817,2,3.0,0.0
9191,563362,152,1719,2276.0,817,2,3.0,0.0
9698,154022,407,3001,5738.0,604,0,3.0,1.0
9698,978547,1413,1065,6374.0,701,0,3.0,1.0
9698,978547,1413,1065,6374.0,701,0,3.0,1.0
9698,1098344,407,1786,7664.0,903,0,3.0,1.0
9698,1098344,407,1786,7664.0,904,0,3.0,1.0
9698,487755,1189,2365,866.0,1111,0,3.0,1.0
9698,428437,1188,112,7033.0,1111,0,3.0,1.0
9698,356801,276,1418,7141.0,1111,0,3.0,1.0
9806,82494,992,1340,1981.0,626,0,3.0,0.0
9806,750775,1453,4703,1886.0,1023,0,3.0,0.0
9806,750775,1453,4703,1886.0,1023,0,3.0,0.0
9806,727353,602,2403,8417.0,1024,0,3.0,0.0
9806,373361,177,4129,5491.0,1024,0,3.0,0.0
9806,733648,602,2403,8417.0,1024,0,3.0,0.0
9806,293281,602,2403,8417.0,1024,0,3.0,0.0
9806,212956,602,2403,8417.0,1024,0,3.0,0.0
9806,468048,602,2403,8417.0,1024,0,3.0,0.0
10678,990921,1429,401,8228.0,711,0,0.0,0.0
10678,735739,662,4976,6143.0,715,0,0.0,0.0
10678,159310,614,4160,7577.0,729,0,0.0,0.0
10678,159310,614,4160,7577.0,804,0,0.0,0.0
10678,159310,614,4160,7577.0,804,0,0.0,0.0
10678,159310,614,4160,7577.0,804,0,0.0,0.0
10678,159310,614,4160,7577.0,804,2,0.0,0.0
10678,516088,737,567,4694.0,908,0,0.0,0.0
10678,43334,662,793,3550.0,913,0,0.0,0.0
10832,490262,662,4464,7504.0,610,0,6.0,0.0
10832,855939,602,3177,8216.0,802,2,6.0,0.0
10832,855939,602,3177,8216.0,802,0,6.0,0.0
10832,752795,191,2656,1821.0,802,3,6.0,0.0
10832,855939,602,3177,8216.0,802,0,6.0,0.0
10832,314164,1188,162,602.0,802,0,6.0,0.0
10832,221099,662,1134,1906.0,814,3,6.0,0.0
10832,771843,177,3609,6826.0,1026,3,6.0,0.0
10832,274450,756,939,7341.0,1026,3,6.0,0.0
10832,879410,756,939,7341.0,1026,3,6.0,0.0
10832,932644,1188,4472,7283.0,1111,0,6.0,0.0
10832,6680,300,3610,3161.0,1111,0,6.0,0.0
11408,631714,1271,3955,1422.0,719,0,3.0,0.0
11408,631714,1271,3955,1422.0,719,0,3.0,0.0
11408,631714,1271,3955,1422.0,719,0,3.0,0.0
11408,631714,1271,3955,1422.0,719,0,3.0,0.0
11408,631714,1271,3955,1422.0,719,0,3.0,0.0
11408,631714,1271,3955,1422.0,719,0,3.0,0.0
11411,1039137,1525,1308,7457.0,514,2,3.0,1.0
11411,172489,36,4757,809.0,615,2,3.0,1.0
11411,671447,1271,4257,6742.0,819,3,3.0,1.0
11411,624567,962,3872,2119.0,920,2,3.0,1.0
11411,714711,601,3047,2784.0,1020,2,3.0,1.0
11411,879632,601,3047,2784.0,1020,0,3.0,1.0
11411,536799,601,1968,7349.0,1020,0,3.0,1.0
11411,714711,601,3047,2784.0,1020,0,3.0,1.0
11411,447180,1142,3760,3738.0,1107,0,3.0,1.0
11411,918348,656,173,4509.0,1108,0,3.0,1.0
12705,847614,551,320,6861.0,528,0,5.0,1.0
12705,925557,683,270,397.0,820,0,5.0,1.0
12705,85450,351,4918,3535.0,826,0,5.0,1.0
12705,635131,351,4918,3535.0,826,0,5.0,1.0
12705,26380,893,3951,3631.0,1014,0,5.0,1.0
12705,205566,898,3716,2946.0,1014,0,5.0,1.0
12705,229817,898,3919,2946.0,1018,0,5.0,1.0
12705,229817,898,3919,2946.0,1018,2,5.0,1.0
12705,229817,898,3919,2946.0,1018,0,5.0,1.0
12705,229817,898,3919,2946.0,1018,0,5.0,1.0
12705,229817,898,3919,2946.0,1018,0,5.0,1.0
13389,1082591,351,1444,4966.0,521,0,0.0,0.0
13389,1070897,351,1444,4966.0,521,0,0.0,0.0
13389,821895,786,4416,5029.0,717,0,0.0,0.0
13389,874547,1228,71,2462.0,717,0,0.0,0.0
13389,517192,89,2156,3549.0,721,0,0.0,0.0
13389,1104598,707,62,8161.0,807,0,0.0,0.0
13389,293714,180,2200,4937.0,820,0,0.0,0.0
13389,436170,351,3040,1636.0,825,0,0.0,0.0
13389,980696,629,1639,3002.0,827,0,0.0,0.0
13389,391091,1174,1344,2003.0,827,0,0.0,0.0
13389,160209,369,4022,5038.0,1010,0,0.0,0.0
13389,431109,1075,4282,7892.0,1110,0,0.0,0.0
13389,724190,1075,4282,7892.0,1110,0,0.0,0.0
13662,292055,1198,4361,3186.0,523,0,4.0,1.0
13662,668690,1198,272,3186.0,523,0,4.0,1.0
13662,823788,1389,892,4584.0,604,0,4.0,1.0
13662,317402,1389,1159,2021.0,604,0,4.0,1.0
13662,302083,407,3674,4343.0,624,0,4.0,1.0
13662,309335,1271,145,3462.0,624,0,4.0,1.0
13662,1078471,1074,1507,6623.0,628,0,4.0,1.0
13662,1078471,1074,1507,6623.0,628,2,4.0,1.0
13662,1078471,1074,1507,6623.0,628,0,4.0,1.0
13662,31919,1271,131,8287.0,725,0,4.0,1.0
13766,200211,1389,1219,2302.0,1025,0,2.0,0.0
13766,121073,1389,1219,2302.0,1025,2,2.0,0.0
13766,200211,1389,1219,2302.0,1025,2,2.0,0.0
13766,200211,1389,1219,2302.0,1025,0,2.0,0.0
13766,132917,1389,1219,2302.0,1025,0,2.0,0.0
13766,200211,1389,1219,2302.0,1025,0,2.0,0.0
13766,176023,1389,445,5533.0,1025,0,2.0,0.0
13766,393675,1181,2822,4273.0,1026,0,2.0,0.0
13766,393675,1181,2822,4273.0,1026,2,2.0,0.0
13766,770444,407,3140,5809.0,1026,0,2.0,0.0
13860,890128,1271,4785,1422.0,618,2,3.0,0.0
13860,890128,1271,4785,1422.0,618,0,3.0,0.0
13860,890128,1271,4785,1422.0,621,0,3.0,0.0
13860,890128,1271,4785,1422.0,622,0,3.0,0.0
13860,1108539,992,2757,4112.0,824,0,3.0,0.0
13860,688374,992,2757,4112.0,824,0,3.0,0.0
13860,613903,1188,2749,60.0,1001,2,3.0,0.0
13860,738317,1611,4760,247.0,1001,0,3.0,0.0
13860,613903,1188,2749,7033.0,1001,0,3.0,0.0
13860,613903,1188,2749,7033.0,1001,0,3.0,0.0
13860,613903,1188,2749,7033.0,1001,0,3.0,0.0
13860,613903,1188,2749,7033.0,1001,0,3.0,0.0
14332,974477,513,218,3558.0,524,0,4.0,1.0
14332,105031,513,218,3558.0,524,0,4.0,1.0
14332,610793,513,218,3558.0,524,0,4.0,1.0
14332,974477,513,218,3558.0,524,0,4.0,1.0
14332,105031,513,218,3558.0,524,0,4.0,1.0
14332,105031,513,218,3558.0,524,0,4.0,1.0
14332,601023,1213,4870,3523.0,1028,0,4.0,1.0
14332,235937,267,823,6884.0,1111,0,4.0,1.0
14332,276750,1505,3828,1446.0,1111,0,4.0,1.0
14332,296213,1213,4444,520.0,1111,0,4.0,1.0
14332,235937,267,823,6884.0,1111,0,4.0,1.0
14332,235937,267,823,6884.0,1111,2,4.0,1.0
14633,602660,310,561,2026.0,526,0,2.0,0.0
14633,118562,662,1738,3182.0,526,0,2.0,0.0
14633,400965,794,4987,6762.0,617,0,2.0,0.0
14633,100944,807,2446,8344.0,925,0,2.0,0.0
14633,267961,845,3472,8015.0,1004,0,2.0,0.0
14633,267961,845,3472,8015.0,1004,0,2.0,0.0
14633,469202,559,3472,1440.0,1004,0,2.0,0.0
14633,469202,559,3472,1440.0,1004,0,2.0,0.0
14633,903340,737,1144,6804.0,1110,3,2.0,0.0
14633,1067876,125,4325,8317.0,1111,0,2.0,0.0
14633,734703,56,749,2630.0,1111,0,2.0,0.0
14633,1067876,125,4325,8317.0,1111,0,2.0,0.0
15732,272215,1349,941,3650.0,605,0,0.0,0.0
15732,164656,1349,1503,3650.0,605,0,0.0,0.0
15732,588497,290,4069,7119.0,610,0,0.0,0.0
15732,56569,1271,771,2756.0,619,0,0.0,0.0
15732,204163,1438,2500,948.0,619,0,0.0,0.0
15732,1067834,180,1601,5089.0,619,0,0.0,0.0
15732,95646,1075,2500,948.0,619,0,0.0,0.0
15732,941554,1438,2500,948.0,619,0,0.0,0.0
15732,941554,1438,2500,948.0,619,3,0.0,0.0
15732,204163,1438,2500,948.0,619,0,0.0,0.0
15732,139647,1075,2500,948.0,619,0,0.0,0.0
15732,259937,1553,4895,7716.0,925,0,0.0,0.0
15732,33941,389,1442,1155.0,925,0,0.0,0.0
15905,637075,1577,3760,3738.0,625,2,4.0,0.0
15905,732584,1405,184,1360.0,722,0,4.0,0.0
15905,317081,451,1527,7630.0,1025,0,4.0,0.0
15905,243082,2,356,8347.0,1028,0,4.0,0.0
15905,435397,178,260,6629.0,1028,0,4.0,0.0
15905,238071,451,225,4288.0,1104,0,4.0,0.0
15905,783997,1349,184,1360.0,1111,0,4.0,0.0
15905,441701,1046,2318,7319.0,1111,0,4.0,0.0
15905,441701,1046,2318,7319.0,1111,0,4.0,0.0
15905,441701,1046,2318,7319.0,1111,2,4.0,0.0
17408,136310,1505,1102,1214.0,702,0,0.0,0.0
17408,55187,662,1102,1214.0,702,0,0.0,0.0
17408,1003190,821,1102,1214.0,702,0,0.0,0.0
17408,31510,555,1727,3968.0,708,0,0.0,0.0
17408,31510,555,1727,3968.0,708,0,0.0,0.0
17408,28952,614,2863,862.0,821,2,0.0,0.0
17408,28952,614,2863,862.0,821,0,0.0,0.0
17408,441174,389,2279,524.0,1004,0,0.0,0.0
17408,136338,1023,578,7647.0,1008,0,0.0,0.0
17408,504149,1023,925,7402.0,1008,0,0.0,0.0
17408,94919,1577,4321,2018.0,1102,2,0.0,0.0
17408,868603,389,4321,2018.0,1102,2,0.0,0.0
17408,395202,992,3623,2206.0,1111,0,0.0,0.0
17683,418453,1271,1890,5683.0,717,0,5.0,0.0
17683,397396,435,2573,4991.0,809,3,5.0,0.0
17683,11569,247,777,1153.0,811,2,5.0,0.0
17683,455602,1391,2989,6762.0,910,0,5.0,0.0
17683,185377,756,2989,3918.0,910,0,5.0,0.0
17683,269826,730,3278,3086.0,910,0,5.0,0.0
17683,455467,748,1539,2558.0,926,3,5.0,0.0
17683,455467,748,1539,2558.0,928,0,5.0,0.0
17683,328518,1238,4942,406.0,1030,2,5.0,0.0
17683,1082845,1238,4942,406.0,1110,0,5.0,0.0
17683,621672,1142,4869,2902.0,1110,0,5.0,0.0
17683,328518,1238,4942,406.0,1110,0,5.0,0.0
18529,631714,1271,3955,1422.0,618,0,2.0,0.0
18529,916677,464,3797,4309.0,619,0,2.0,0.0
18529,1027549,464,3577,479.0,619,0,2.0,0.0
18529,40479,464,523,3312.0,712,2,2.0,0.0
18529,40479,464,523,3312.0,712,0,2.0,0.0
18529,753073,295,4616,3681.0,828,0,2.0,0.0
18529,407530,1238,4191,594.0,1006,0,2.0,0.0
18736,453631,1023,2540,5935.0,922,0,4.0,1.0
18736,628234,1443,2498,6054.0,1015,0,4.0,1.0
18736,280683,699,1701,6615.0,1108,2,4.0,1.0
18736,419724,1189,3954,3569.0,1111,0,4.0,1.0
18736,419724,1189,3954,3569.0,1111,0,4.0,1.0
18736,578231,1189,1968,7832.0,1111,0,4.0,1.0
18736,419724,1189,3954,3569.0,1111,0,4.0,1.0
18736,419724,1189,3954,3569.0,1111,0,4.0,1.0
18736,370122,69,3230,8056.0,1111,0,4.0,1.0
18736,419724,1189,3954,3285.0,1111,2,4.0,1.0
19986,626067,1075,4555,4913.0,517,2,4.0,0.0
19986,626067,1075,4555,4913.0,517,2,4.0,0.0
19986,668307,1477,1188,7093.0,621,0,4.0,0.0
19986,107456,407,2064,3888.0,621,0,4.0,0.0
19986,897228,1173,2748,3929.0,707,3,4.0,0.0
19986,348495,662,3961,6915.0,918,0,4.0,0.0
19986,627824,662,3961,6915.0,918,0,4.0,0.0
19986,523491,197,2570,5907.0,1030,0,4.0,0.0
21151,79471,766,3105,2740.0,530,0,3.0,0.0
21151,734690,766,3707,8176.0,709,0,3.0,0.0
21151,734690,766,3707,8176.0,710,0,3.0,0.0
21151,734690,766,3707,8176.0,710,0,3.0,0.0
21151,734690,766,3707,8176.0,710,0,3.0,0.0
21151,922536,599,595,3241.0,710,0,3.0,0.0
21151,1081775,1557,4953,6815.0,731,0,3.0,0.0
21151,570440,606,4505,3929.0,731,0,3.0,0.0
21151,1096157,1557,3523,3270.0,731,0,3.0,0.0
21151,304097,796,2370,3640.0,805,0,3.0,0.0
21151,520330,673,3070,3929.0,902,0,3.0,0.0
21151,492074,1438,3971,2142.0,930,0,3.0,0.0
21151,39773,295,467,4707.0,1027,2,3.0,0.0
21169,139776,1349,429,2331.0,904,0,0.0,1.0
21169,451472,868,1067,5138.0,1002,0,0.0,1.0
21169,451472,868,1067,5138.0,1002,0,0.0,1.0
21169,177200,300,2277,1246.0,1002,0,0.0,1.0
21169,451472,868,1067,5138.0,1002,2,0.0,1.0
21169,516229,300,2284,5876.0,1105,0,0.0,1.0
21169,516229,300,2284,5876.0,1109,0,0.0,1.0
21169,329674,300,2284,5876.0,1109,0,0.0,1.0
21169,945347,946,948,2987.0,1110,0,0.0,1.0
22125,185998,662,4098,3281.0,616,0,0.0,1.0
22125,185998,662,4098,3281.0,617,0,0.0,1.0
22125,67026,662,1023,6649.0,620,0,0.0,1.0
22125,185998,662,4098,3281.0,620,0,0.0,1.0
22125,34946,662,461,1859.0,620,0,0.0,1.0
22125,702056,662,94,1794.0,701,0,0.0,1.0
22125,695402,662,2963,6803.0,701,0,0.0,1.0
22125,516503,662,1138,4104.0,701,0,0.0,1.0
22125,695402,662,2963,6803.0,701,0,0.0,1.0
22452,73636,1505,2292,7537.0,516,2,3.0,1.0
22452,497459,153,500,4246.0,616,0,3.0,1.0
22452,1020826,1500,2084,606.0,616,2,3.0,1.0
22452,305287,84,1274,2800.0,616,0,3.0,1.0
22452,1020826,1500,2084,606.0,616,0,3.0,1.0
22452,1020826,1500,2084,606.0,616,0,3.0,1.0
22452,616892,494,500,4246.0,616,0,3.0,1.0
22452,79552,84,411,1169.0,616,0,3.0,1.0
22452,1012831,84,2555,4100.0,616,0,3.0,1.0
22452,367285,1228,2320,1280.0,715,0,3.0,1.0
22452,277377,1349,2371,6065.0,927,0,3.0,1.0
22452,340600,119,2575,7396.0,1020,0,3.0,1.0
22462,1111646,451,1278,7419.0,1024,0,3.0,1.0
22462,983525,451,1278,7419.0,1024,2,3.0,1.0
22462,983525,451,1278,7419.0,1024,0,3.0,1.0
22462,1111646,451,1278,7419.0,1024,2,3.0,1.0
22462,166722,451,1278,7419.0,1024,0,3.0,1.0
22462,983525,451,1278,7419.0,1025,0,3.0,1.0
22462,983525,451,1278,7419.0,1028,0,3.0,1.0
22462,1111646,451,1278,7419.0,1028,0,3.0,1.0
22462,983525,451,1278,7419.0,1028,0,3.0,1.0
22462,1053752,1077,1278,7904.0,1028,0,3.0,1.0
22462,166722,451,1278,7419.0,1028,0,3.0,1.0
22462,802027,1500,2157,6539.0,1103,0,3.0,1.0
22462,409810,1500,345,2663.0,1107,3,3.0,1.0
22810,878572,181,1352,5135.0,512,2,3.0,0.0
22810,772979,637,1352,5135.0,512,2,3.0,0.0
22810,369015,863,1575,842.0,902,0,3.0,0.0
22810,725820,863,467,4707.0,902,0,3.0,0.0
22810,560103,884,3144,4026.0,1109,0,3.0,0.0
22810,181387,1175,3144,4026.0,1109,0,3.0,0.0
22810,599255,179,3144,4026.0,1109,0,3.0,0.0
22810,560103,884,3144,4026.0,1109,0,3.0,0.0
22810,797933,517,3144,4026.0,1109,0,3.0,0.0
