user_id,item_id,rating
2,43,1
2,44,2
2,45,5
2,46,1
2,47,4
2,48,3
2,49,2
2,50,4
2,51,2
2,52,2
2,53,5
2,54,4
2,55,4
2,56,1
2,57,5
2,58,2
2,59,1
3,60,1
3,61,5
3,62,4
3,63,4
3,64,4
3,65,5
3,66,3
3,67,4
3,68,5
3,69,1
3,70,1
3,71,2
3,72,4
3,73,4
3,74,4
3,75,4
3,76,4
3,77,2
3,78,5
3,79,1
3,80,3
3,81,2
3,82,2
3,83,5
3,84,5
3,85,5
3,86,5
3,87,3
3,88,5
3,89,2
3,90,2
3,91,5
3,92,2
3,93,5
3,94,2
3,95,5
3,96,1
3,97,4
3,98,5
3,99,4
3,100,1
3,101,1
3,102,5
3,103,3
3,104,3
3,105,3
3,106,2
3,107,2
3,108,3
3,109,2
3,110,1
3,111,5
3,112,3
3,113,3
3,114,4
3,115,1
3,116,1
3,117,4
3,118,5
3,119,2
3,120,2
3,121,5
3,122,4
3,123,2
3,124,4
3,125,4
3,126,1
3,127,2
3,128,5
3,129,5
3,130,2
3,131,4
3,132,3
3,133,2
3,134,5
3,135,5
3,136,5
3,137,2
3,138,4
3,139,1
3,140,4
3,141,4
3,142,5
3,143,4
3,144,2
3,145,1
3,146,2
3,147,3
3,148,3
3,149,3
3,0,4
3,1,2
3,2,4
3,3,5
3,4,4
3,5,4
3,6,4
3,7,3
3,8,4
3,9,5
3,10,3
3,11,3
3,12,1
3,13,5
3,14,2
3,15,1
3,16,1
3,17,4
3,18,3
3,19,2
3,20,1
3,21,4
3,22,5
3,23,2
3,24,2
3,25,4
3,26,3
3,27,1
3,28,5
3,29,2
4,30,4
4,31,3
4,32,2
4,33,3
4,34,2
4,35,1
4,36,1
4,37,1
4,38,2
4,39,3
4,40,1
4,41,2
4,42,4
4,43,2
4,44,5
4,45,1
4,46,1
4,47,2
4,48,1
4,49,2
4,50,3
4,51,4
4,52,1
4,53,5
4,54,4
4,55,3
4,56,2
4,57,5
4,58,3
4,59,5
4,60,3
4,61,5
4,62,1
4,63,4
4,64,4
4,65,4
4,66,5
4,67,4
4,68,5
4,69,5
4,70,3
4,71,1
4,72,2
4,73,5
4,74,1
4,75,4
4,76,2
4,77,4
4,78,2
4,79,3
4,80,1
4,81,3
4,82,2
4,83,2
4,84,3
4,85,2
4,86,1
4,87,3
4,88,4
4,89,4
4,90,3
4,91,1
4,92,2
4,93,3
4,94,3
4,95,4
4,96,5
4,97,2
4,98,5
4,99,3
4,100,1
4,101,4
4,102,2
4,103,3
4,104,3
4,105,3
4,106,2
4,107,1
4,108,4
4,109,4
4,110,2
4,111,2
4,112,1
4,113,2
4,114,2
4,115,2
4,116,2
4,117,2
4,118,3
4,119,2
4,120,4
4,121,1
4,122,1
4,123,4
4,124,2
4,125,2
4,126,2
4,127,3
4,128,2
4,129,5
4,130,1
4,131,3
4,132,4
4,133,4
4,134,2
4,135,1
4,136,5
4,137,5
4,138,2
4,139,5
4,140,1
4,141,5
4,142,3
4,143,3
4,144,1
4,145,5
4,146,3
4,147,5
4,148,1
4,149,5
5,0,4
5,1,1
5,2,3
5,3,4
5,4,1
5,5,4
5,6,3
5,7,3
5,8,5
5,9,5
5,10,3
5,11,1
5,12,2
5,13,2
5,14,5
5,15,2
5,16,2
5,17,1
5,18,4
5,19,1
5,20,5
5,21,2
5,22,5
5,23,4
5,24,1
5,25,3
5,26,3
5,27,4
5,28,5
5,29,4
5,30,2
5,31,1
5,32,2
5,33,1
5,34,3
5,35,5
5,36,2
5,37,3
5,38,2
5,39,1
5,40,1
5,41,3
5,42,3
5,43,5
5,44,4
5,45,3
5,46,2
5,47,2
5,48,3
5,49,1
5,50,4
5,51,1
5,52,3
5,53,4
5,54,4
5,55,4
5,56,5
5,57,5
5,58,3
5,59,4
5,60,5
5,61,3
5,62,1
5,63,2
5,64,3
5,65,2
5,66,4
5,67,3
5,68,5
5,69,1
5,70,1
5,71,5
5,72,1
5,73,4
5,74,4
5,75,2
5,76,2
5,77,4
5,78,5
5,79,5
5,80,3
5,81,2
5,82,5
5,83,4
5,84,1
5,85,3
5,86,5
5,87,1
5,88,2
5,89,4
5,90,5
5,91,1
5,92,2
5,93,4
5,94,5
5,95,1
5,96,2
5,97,4
5,98,1
5,99,5
5,100,2
5,101,2
5,102,2
5,103,1
5,104,1
5,105,5
5,106,5
5,107,3
5,108,5
5,109,4
5,110,1
5,111,1
5,112,2
5,113,5
5,114,5
5,115,2
5,116,3
5,117,4
5,118,5
5,119,2
6,120,1
6,121,1
6,122,4
6,123,3
6,124,2
6,125,3
6,126,4
6,127,2
6,128,5
6,129,2
6,130,2
6,131,4
6,132,4
6,133,2
6,134,4
6,135,4
6,136,2
6,137,2
6,138,1
6,139,3
6,140,4
6,141,2
6,142,4
6,143,2
6,144,1
6,145,3
6,146,3
6,147,4
6,148,2
6,149,3
6,0,2
6,1,3
6,2,2
6,3,1
6,4,5
6,5,4
6,6,5
6,7,3
6,8,3
6,9,3
6,10,5
6,11,5
6,12,5
6,13,4
6,14,2
6,15,4
6,16,5
6,17,5
6,18,5
6,19,3
6,20,1
6,21,3
6,22,3
6,23,5
6,24,2
6,25,2
6,26,1
6,27,1
6,28,2
6,29,5
6,30,4
6,31,2
6,32,5
6,33,1
6,34,3
6,35,5
6,36,1
6,37,3
6,38,2
6,39,2
6,40,5
6,41,4
6,42,2
6,43,5
6,44,2
6,45,3
6,46,4
6,47,2
6,48,1
6,49,2
6,50,4
6,51,5
6,52,3
6,53,4
6,54,2
6,55,5
6,56,4
6,57,1
6,58,3
6,59,2
6,60,5
6,61,1
6,62,3
6,63,5
6,64,1
6,65,4
6,66,3
6,67,4
6,68,1
6,69,4
6,70,5
6,71,1
6,72,1
6,73,2
6,74,5
6,75,2
6,76,5
6,77,5
6,78,5
6,79,3
6,80,4
6,81,5
6,82,3
6,83,3
6,84,5
6,85,1
6,86,1
6,87,2
6,88,4
6,89,1
7,90,2
7,91,4
7,92,5
7,93,4
7,94,1
7,95,3
7,96,3
7,97,4
7,98,3
7,99,4
7,100,3
7,101,1
7,102,2
7,103,5
7,104,4
7,105,3
7,106,4
7,107,5
7,108,1
7,109,5
7,110,4
7,111,3
7,112,5
7,113,3
7,114,4
7,115,4
7,116,2
7,117,2
7,118,3
7,119,2
7,120,1
7,121,2
7,122,5
7,123,4
7,124,5
7,125,4
7,126,2
7,127,2
7,128,4
7,129,1
7,130,5
7,131,4
7,132,2
7,133,1
7,134,4
7,135,5
7,136,3
7,137,1
7,138,4
7,139,1
7,140,2
7,141,4
7,142,2
7,143,4
7,144,2
7,145,1
7,146,3
7,147,3
7,148,4
7,149,2
7,0,2
7,1,2
7,2,4
7,3,4
7,4,5
7,5,3
7,6,2
7,7,5
7,8,5
7,9,2
7,10,1
7,11,4
7,12,3
7,13,4
7,14,3
7,15,2
7,16,4
7,17,5
7,18,5
7,19,3
7,20,3
7,21,5
7,22,1
7,23,2
7,24,2
7,25,3
7,26,5
7,27,2
7,28,1
7,29,5
7,30,2
7,31,2
7,32,5
7,33,2
7,34,1
7,35,3
7,36,1
7,37,1
7,38,2
7,39,1
7,40,1
7,41,1
7,42,4
7,43,4
7,44,3
7,45,1
7,46,1
7,47,3
7,48,4
7,49,4
7,50,2
7,51,4
7,52,3
7,53,5
7,54,1
7,55,5
7,56,3
7,57,4
7,58,3
7,59,2
8,60,2
8,61,4
8,62,3
8,63,5
8,64,5
8,65,4
8,66,4
8,67,3
8,68,4
8,69,5
8,70,4
8,71,1
8,72,5
8,73,2
8,74,3
8,75,1
8,76,2
8,77,5
8,78,4
8,79,3
8,80,3
8,81,5
8,82,5
8,83,1
8,84,2
8,85,1
8,86,5
8,87,2
8,88,3
8,89,5
8,90,3
8,91,3
8,92,4
8,93,5
8,94,4
8,95,3
8,96,5
8,97,3
8,98,3
8,99,5
8,100,3
8,101,4
8,102,5
8,103,4
8,104,5
8,105,5
8,106,4
8,107,5
8,108,4
8,109,5
8,110,4
8,111,3
8,112,3
8,113,2
8,114,3
8,115,1
8,116,1
8,117,2
8,118,1
8,119,4
8,120,4
8,121,5
8,122,3
8,123,5
8,124,2
8,125,2
8,126,3
8,127,2
8,128,4
8,129,3
8,130,5
8,131,4
8,132,5
8,133,1
8,134,4
8,135,5
8,136,2
8,137,4
8,138,5
8,139,5
8,140,2
8,141,3
8,142,2
8,143,3
8,144,5
8,145,1
8,146,3
8,147,4
8,148,4
8,149,3
8,0,1
8,1,4
8,2,4
8,3,2
8,4,1
8,5,1
8,6,5
8,7,2
8,8,1
8,9,1
8,10,3
8,11,3
8,12,3
8,13,4
8,14,1
8,15,5
8,16,5
8,17,1
8,18,4
8,19,2
8,20,3
8,21,1
8,22,3
8,23,4
8,24,1
8,25,5
8,26,2
8,27,1
8,28,4
8,29,1
9,30,3
9,31,5
9,32,1
9,33,5
9,34,3
9,35,2
9,36,3
9,37,3
9,38,5
9,39,3
9,40,2
9,41,4
9,42,2
9,43,2
9,44,5
9,45,4
9,46,1
9,47,2
9,48,3
9,49,3
9,50,1
9,51,5
9,52,4
9,53,3
9,54,3
9,55,2
9,56,3
9,57,5
9,58,1
9,59,4
9,60,3
9,61,2
9,62,5
9,63,3
9,64,5
9,65,2
9,66,3
9,67,5
9,68,3
9,69,3
9,70,4
9,71,3
9,72,1
9,73,2
9,74,5
9,75,1
9,76,4
9,77,1
9,78,1
9,79,4
9,80,1
9,81,2
9,82,2
9,83,2
9,84,1
9,85,4
9,86,2
9,87,5
9,88,2
9,89,5
9,90,1
9,91,4
9,92,1
9,93,1
9,94,2
9,95,2
9,96,2
9,97,4
9,98,1
9,99,2
9,100,3
9,101,2
9,102,3
9,103,1
9,104,4
9,105,1
9,106,2
9,107,1
9,108,5
9,109,5
9,110,5
9,111,3
9,112,5
9,113,1
9,114,1
9,115,4
9,116,4
9,117,1
9,118,2
9,119,2
9,120,5
9,121,4
9,122,5
9,123,3
9,124,5
9,125,3
9,126,4
9,127,1
9,128,2
9,129,5
9,130,3
9,131,4
9,132,2
9,133,2
9,134,1
9,135,4
9,136,1
9,137,1
9,138,2
9,139,1
9,140,4
9,141,5
9,142,2
9,143,5
9,144,5
9,145,1
9,146,4
9,147,5
9,148,5
9,149,2
10,0,5
10,1,2
10,2,2
10,3,2
10,4,2
10,5,4
10,6,3
10,7,1
10,8,3
10,9,1
10,10,3
10,11,2
10,12,4
10,13,3
10,14,3
10,15,5
10,16,2
10,17,3
10,18,1
10,19,2
10,20,3
10,21,3
10,22,1
10,23,1
10,24,3
10,25,1
10,26,3
10,27,5
10,28,5
10,29,2
10,30,1
10,31,1
10,32,4
10,33,5
10,34,2
10,35,2
10,36,4
10,37,1
10,38,3
10,39,5
10,40,5
10,41,3
10,42,5
10,43,2
10,44,5
10,45,3
10,46,4
10,47,5
10,48,5
10,49,5
10,50,3
10,51,3
10,52,2
10,53,3
10,54,5
10,55,1
10,56,1
10,57,4
10,58,3
10,59,2
10,60,3
10,61,4
10,62,5
10,63,3
10,64,2
10,65,2
10,66,1
10,67,2
10,68,5
10,69,1
10,70,1
10,71,2
10,72,1
10,73,4
10,74,1
10,75,2
10,76,2
10,77,2
10,78,5
10,79,5
10,80,1
10,81,3
10,82,1
10,83,4
10,84,3
10,85,3
10,86,5
10,87,1
10,88,1
10,89,4
10,90,3
10,91,3
10,92,3
10,93,1
10,94,3
10,95,4
10,96,1
10,97,3
10,98,1
10,99,2
10,100,5
10,101,5
10,102,4
10,103,4
10,104,4
10,105,3
10,106,5
10,107,1
10,108,4
10,109,5
10,110,2
10,111,5
10,112,3
10,113,5
10,114,4
10,115,3
10,116,5
10,117,4
10,118,5
10,119,3
11,120,2
11,121,1
11,122,2
11,123,3
11,124,1
11,125,5
11,126,2
11,127,1
11,128,5
11,129,2
11,130,3
11,131,2
11,132,5
11,133,1
11,134,3
11,135,1
11,136,2
11,137,4
11,138,5
11,139,1
11,140,2
11,141,1
11,142,1
11,143,5
11,144,1
11,145,4
11,146,1
11,147,2
11,148,4
11,149,2
11,0,5
11,1,2
11,2,5
11,3,1
11,4,3
11,5,1
11,6,1
11,7,4
11,8,1
11,9,5
11,10,5
11,11,4
11,12,3
11,13,1
11,14,2
11,15,2
11,16,1
11,17,1
11,18,2
11,19,5
11,20,2
11,21,5
11,22,4
11,23,2
11,24,5
11,25,5
11,26,2
11,27,3
11,28,1
11,29,3
11,30,3
11,31,1
11,32,3
11,33,3
11,34,1
11,35,3
11,36,4
11,37,1
11,38,3
11,39,1
11,40,1
11,41,3
11,42,4
11,43,4
11,44,1
11,45,4
11,46,3
11,47,1
11,48,4
11,49,4
11,50,5
11,51,5
11,52,1
11,53,1
11,54,5
11,55,5
11,56,3
11,57,4
11,58,3
11,59,3
11,60,1
11,61,1
11,62,4
11,63,1
11,64,1
11,65,2
11,66,4
11,67,2
11,68,4
11,69,3
11,70,5
11,71,3
11,72,4
11,73,1
11,74,1
11,75,5
11,76,2
11,77,1
11,78,5
11,79,2
11,80,4
11,81,1
11,82,2
11,83,3
11,84,1
11,85,3
11,86,3
11,87,2
11,88,2
11,89,1
12,90,2
12,91,1
12,92,3
12,93,3
12,94,2
12,95,5
12,96,2
12,97,1
12,98,1
12,99,5
12,100,5
12,101,4
12,102,3
12,103,4
12,104,1
12,105,4
12,106,5
12,107,3
12,108,4
12,109,5
12,110,3
12,111,4
12,112,4
12,113,2
12,114,1
12,115,1
12,116,5
12,117,4
12,118,1
12,119,1
12,120,3
12,121,4
12,122,5
12,123,4
12,124,4
12,125,3
12,126,3
12,127,5
12,128,5
12,129,3
12,130,4
12,131,3
12,132,5
12,133,2
12,134,2
12,135,2
12,136,3
12,137,2
12,138,5
12,139,3
12,140,4
12,141,1
12,142,5
12,143,1
12,144,4
12,145,3
12,146,1
12,147,4
12,148,5
12,149,5
12,0,2
12,1,3
12,2,4
12,3,4
12,4,2
12,5,4
12,6,1
12,7,2
12,8,5
12,9,4
12,10,2
12,11,2
12,12,3
12,13,2
12,14,5
12,15,1
12,16,3
12,17,2
12,18,3
12,19,4
12,20,3
12,21,5
12,22,5
12,23,5
12,24,3
12,25,3
12,26,3
12,27,4
12,28,4
12,29,2
12,30,4
12,31,5
12,32,5
12,33,2
12,34,5
12,35,4
12,36,4
12,37,3
12,38,2
12,39,4
12,40,1
12,41,5
12,42,1
12,43,4
12,44,5
12,45,5
12,46,4
12,47,2
12,48,2
12,49,2
12,50,2
12,51,3
12,52,1
12,53,5
12,54,3
12,55,4
12,56,4
12,57,5
12,58,5
12,59,2
13,60,2
13,61,5
13,62,1
13,63,3
13,64,1
13,65,5
13,66,5
13,67,3
13,68,4
13,69,5
13,70,2
13,71,5
13,72,5
13,73,1
13,74,5
13,75,2
13,76,2
13,77,5
13,78,5
13,79,1
13,80,1
13,81,4
13,82,2
13,83,4
13,84,4
13,85,1
13,86,5
13,87,5
13,88,4
13,89,1
13,90,5
13,91,1
13,92,5
13,93,1
13,94,5
13,95,3
13,96,5
13,97,2
13,98,2
13,99,2
13,100,2
13,101,1
13,102,2
13,103,4
13,104,3
13,105,4
13,106,4
13,107,5
13,108,5
13,109,1
13,110,5
13,111,2
13,112,1
13,113,4
13,114,5
13,115,3
13,116,1
13,117,1
13,118,1
13,119,1
13,120,4
13,121,3
13,122,4
13,123,5
13,124,4
13,125,4
13,126,3
13,127,4
13,128,5
13,129,5
13,130,3
13,131,4
13,132,1
13,133,2
13,134,5
13,135,2
13,136,2
13,137,4
13,138,4
13,139,5
13,140,1
13,141,5
13,142,3
13,143,2
13,144,3
13,145,4
13,146,4
13,147,5
13,148,2
13,149,4
13,0,3
13,1,5
13,2,2
13,3,4
13,4,3
13,5,2
13,6,5
13,7,5
13,8,3
13,9,2
13,10,2
13,11,2
13,12,1
13,13,4
13,14,2
13,15,2
13,16,1
13,17,4
13,18,2
13,19,3
13,20,3
13,21,4
13,22,4
13,23,1
13,24,4
13,25,4
13,26,1
13,27,5
13,28,5
13,29,4
14,30,2
14,31,4
14,32,3
14,33,4
14,34,3
14,35,3
14,36,3
14,37,1
14,38,1
14,39,1
14,40,1
14,41,3
14,42,5
14,43,2
14,44,1
14,45,5
14,46,4
14,47,3
14,48,4
14,49,1
14,50,4
14,51,4
14,52,3
14,53,3
14,54,3
14,55,4
14,56,1
14,57,2
14,58,4
14,59,3
14,60,4
14,61,5
14,62,4
14,63,3
14,64,4
14,65,3
14,66,5
14,67,1
14,68,5
14,69,3
14,70,3
14,71,4
14,72,3
14,73,1
14,74,2
14,75,4
14,76,2
14,77,2
14,78,2
14,79,1
14,80,4
14,81,4
14,82,4
14,83,5
14,84,2
14,85,5
14,86,2
14,87,4
14,88,1
14,89,1
14,90,5
14,91,2
14,92,3
14,93,5
14,94,5
14,95,4
14,96,2
14,97,2
14,98,3
14,99,3
14,100,3
14,101,4
14,102,3
14,103,2
14,104,2
14,105,3
14,106,5
14,107,2
14,108,1
14,109,2
14,110,2
14,111,2
14,112,2
14,113,1
14,114,3
14,115,4
14,116,5
14,117,5
14,118,1
14,119,1
14,120,5
14,121,1
14,122,2
14,123,5
14,124,1
14,125,3
14,126,3
14,127,4
14,128,5
14,129,5
14,130,2
14,131,4
14,132,4
14,133,1
14,134,4
14,135,1
14,136,5
14,137,5
14,138,2
14,139,5
14,140,4
14,141,5
14,142,5
14,143,4
14,144,2
14,145,2
14,146,1
14,147,3
14,148,4
14,149,3
15,0,5
15,1,2
15,2,5
15,3,4
15,4,5
15,5,5
15,6,2
15,7,2
15,8,5
15,9,3
15,10,1
15,11,1
15,12,1
15,13,1
15,14,1
15,15,4
15,16,2
15,17,5
15,18,2
15,19,4
15,20,2
15,21,2
15,22,5
15,23,5
15,24,4
15,25,1
15,26,2
15,27,5
15,28,1
15,29,2
15,30,5
15,31,2
15,32,4
15,33,4
15,34,2
15,35,1
15,36,1
15,37,4
15,38,1
15,39,4
15,40,2
15,41,3
15,42,1
15,43,3
15,44,4
15,45,5
15,46,5
15,47,5
15,48,1
15,49,1
15,50,1
15,51,5
15,52,3
15,53,2
15,54,3
15,55,1
15,56,1
15,57,4
15,58,5
15,59,3
15,60,5
15,61,1
15,62,5
15,63,4
15,64,2
15,65,5
15,66,1
15,67,4
15,68,4
15,69,5
15,70,5
15,71,2
15,72,1
15,73,3
15,74,5
15,75,5
15,76,3
15,77,3
15,78,2
15,79,2
15,80,4
15,81,3
15,82,1
15,83,3
15,84,4
15,85,1
15,86,4
15,87,3
15,88,5
15,89,2
15,90,2
15,91,3
15,92,4
15,93,1
15,94,1
15,95,5
15,96,1
15,97,5
15,98,4
15,99,1
15,100,2
15,101,5
15,102,5
15,103,2
15,104,4
15,105,5
15,106,4
15,107,4
15,108,4
15,109,5
15,110,3
15,111,3
15,112,5
15,113,5
15,114,4
15,115,2
15,116,4
15,117,5
15,118,1
15,119,3
16,120,1
16,121,3
16,122,2
16,123,5
16,124,1
16,125,1
16,126,3
16,127,4
16,128,2
16,129,2
16,130,2
16,131,2
16,132,2
16,133,4
16,134,3
16,135,1
16,136,2
16,137,3
16,138,2
16,139,3
16,140,3
16,141,1
16,142,4
16,143,5
16,144,5
16,145,2
16,146,2
16,147,1
16,148,5
16,149,3
16,0,3
16,1,2
16,2,5
16,3,5
16,4,1
16,5,1
16,6,5
16,7,5
16,8,3
16,9,2
16,10,5
16,11,4
16,12,2
16,13,1
16,14,4
16,15,4
16,16,3
16,17,3
16,18,3
16,19,1
16,20,4
16,21,4
16,22,4
16,23,5
16,24,5
16,25,1
16,26,3
16,27,1
16,28,1
16,29,5
16,30,5
16,31,2
16,32,4
16,33,2
16,34,5
16,35,3
16,36,1
16,37,5
16,38,1
16,39,2
16,40,1
16,41,4
16,42,1
16,43,2
16,44,1
16,45,5
16,46,5
16,47,4
16,48,4
16,49,4
16,50,5
16,51,1
16,52,1
16,53,3
16,54,1
16,55,3
16,56,3
16,57,3
16,58,4
16,59,2
16,60,1
16,61,2
16,62,4
16,63,1
16,64,3
16,65,4
16,66,2
16,67,5
16,68,3
16,69,3
16,70,2
16,71,1
16,72,2
16,73,3
16,74,2
16,75,4
16,76,4
16,77,3
16,78,1
16,79,4
16,80,1
16,81,4
16,82,5
16,83,1
16,84,2
16,85,4
16,86,5
16,87,1
16,88,3
16,89,5
17,90,1
17,91,1
17,92,4
17,93,4
17,94,1
17,95,4
17,96,5
17,97,3
17,98,5
17,99,2
17,100,2
17,101,4
17,102,5
17,103,4
17,104,5
17,105,2
17,106,3
17,107,2
17,108,3
17,109,2
17,110,4
17,111,5
17,112,2
17,113,5
17,114,4
17,115,2
17,116,4
17,117,5
17,118,1
17,119,4
17,120,4
17,121,3
17,122,3
17,123,3
17,124,5
17,125,5
17,126,3
17,127,5
17,128,2
17,129,4
17,130,2
17,131,1
17,132,5
17,133,1
17,134,4
17,135,2
17,136,2
17,137,4
17,138,3
17,139,1
17,140,4
17,141,4
17,142,1
17,143,1
17,144,2
17,145,4
17,146,3
17,147,1
17,148,2
17,149,5
17,0,4
17,1,2
17,2,2
17,3,4
17,4,1
17,5,4
17,6,3
17,7,4
17,8,3
17,9,2
17,10,5
17,11,5
17,12,4
17,13,1
17,14,3
17,15,1
17,16,5
17,17,1
17,18,1
17,19,5
17,20,2
17,21,5
17,22,5
17,23,2
17,24,1
17,25,3
17,26,5
17,27,2
17,28,1
17,29,4
17,30,2
17,31,2
17,32,3
17,33,3
17,34,5
17,35,4
17,36,4
17,37,4
17,38,2
17,39,5
17,40,1
17,41,1
17,42,3
17,43,3
17,44,5
17,45,3
17,46,3
17,47,1
17,48,2
17,49,4
17,50,5
17,51,2
17,52,4
17,53,5
17,54,5
17,55,4
17,56,1
17,57,2
17,58,4
17,59,2
18,60,5
18,61,2
18,62,4
18,63,3
18,64,4
18,65,1
18,66,5
18,67,3
18,68,1
18,69,4
18,70,2
18,71,1
18,72,2
18,73,5
18,74,5
18,75,4
18,76,2
18,77,5
18,78,5
18,79,5
18,80,4
18,81,1
18,82,3
18,83,1
18,84,2
18,85,2
18,86,3
18,87,2
18,88,5
18,89,2
18,90,5
18,91,5
18,92,3
18,93,3
18,94,2
18,95,4
18,96,5
18,97,4
18,98,5
18,99,1
18,100,3
18,101,4
18,102,1
18,103,4
18,104,2
18,105,2
18,106,1
18,107,2
18,108,4
18,109,2
18,110,5
18,111,2
18,112,4
18,113,4
18,114,3
18,115,4
18,116,1
18,117,5
18,118,5
18,119,1
18,120,1
18,121,5
18,122,1
18,123,2
18,124,1
18,125,5
18,126,5
18,127,1
18,128,2
18,129,5
18,130,2
18,131,3
18,132,2
18,133,1
18,134,4
18,135,3
18,136,2
18,137,1
18,138,4
18,139,1
18,140,2
18,141,1
18,142,5
18,143,3
18,144,1
18,145,3
18,146,3
18,147,1
18,148,5
18,149,3
18,0,1
18,1,4
18,2,2
18,3,5
18,4,2
18,5,2
18,6,2
18,7,2
18,8,1
18,9,1
18,10,1
18,11,5
18,12,5
18,13,1
18,14,2
18,15,4
18,16,1
18,17,2
18,18,5
18,19,2
18,20,4
18,21,5
18,22,1
18,23,1
18,24,4
18,25,4
18,26,3
18,27,5
18,28,2
18,29,3
19,30,1
19,31,3
19,32,2
19,33,3
19,34,1
19,35,4
19,36,5
19,37,4
19,38,5
19,39,3
19,40,1
19,41,3
19,42,2
19,43,2
19,44,2
19,45,2
19,46,4
19,47,3
19,48,4
19,49,2
19,50,5
19,51,1
19,52,2
19,53,2
19,54,5
19,55,5
19,56,5
19,57,3
19,58,4
19,59,3
19,60,5
19,61,2
19,62,1
19,63,2
19,64,3
19,65,3
19,66,1
19,67,2
19,68,5
19,69,5
19,70,5
19,71,5
19,72,5
19,73,5
19,74,1
19,75,5
19,76,5
19,77,2
19,78,4
